property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_score
flat,,,2.06,20600.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.25,19117.65,0,0,0,0.0,New Property,1700.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.4,14000.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,16666.67,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.45,12615.86,0,0,0,0.0,New Property,1942.0,0,0,0,0,0,Semi-Furnished,8
flat,,,15.0,23076.92,0,0,0,0.0,New Property,6500.0,0,0,0,0,0,Unfurnished,15
flat,,,13.0,12380.95,0,0,0,0.0,New Property,10500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.4,17142.86,0,0,0,0.0,New Property,1400.0,0,0,0,0,0,Unfurnished,15
flat,,,5.19,14828.57,0,0,0,0.0,New Property,3500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.87,12466.67,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.9,17272.73,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.5,34375.0,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Unfurnished,15
flat,,,2.15,16374.71,0,0,0,0.0,New Property,1313.0,0,0,0,0,0,Unfurnished,15
flat,,,1.83,15099.01,0,0,0,0.0,New Property,1212.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.2,17283.95,0,0,0,0.0,New Property,2430.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.1,17787.42,0,0,0,0.0,,2305.0,0,0,0,0,0,Semi-Furnished,8
flat,,,9.25,15416.67,0,0,0,0.0,New Property,6000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.99,18687.5,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.15,16093.75,0,0,0,0.0,New Property,3200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,16.0,30769.23,0,0,0,0.0,New Property,5200.0,0,0,0,0,0,Unfurnished,15
flat,,,1.65,8684.21,0,0,0,0.0,New Property,1900.0,0,0,0,0,0,Unfurnished,15
flat,,,1.75,19444.44,0,0,0,0.0,New Property,900.0,0,0,0,0,0,Furnished,15
flat,,,2.8,14583.33,0,0,0,0.0,New Property,1920.0,0,0,0,0,0,Semi-Furnished,8
flat,,,10.2,30088.5,0,0,0,0.0,New Property,3390.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.45,17500.0,0,0,0,0.0,New Property,1400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.0,20000.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Furnished,15
flat,,,9.0,33962.26,0,0,0,0.0,New Property,2650.0,0,0,0,0,0,Furnished,15
flat,,,4.82,19802.79,0,0,0,0.0,,2434.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.85,8767.93,0,0,0,0.0,New Property,4391.0,0,0,0,0,0,Furnished,15
flat,,,1.43,15888.89,0,0,0,0.0,New Property,900.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.4,14644.35,0,0,0,0.0,New Property,956.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.25,29705.32,0,0,0,0.0,New Property,2104.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.3,17368.42,0,0,0,0.0,New Property,1900.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.7,11666.67,0,0,0,0.0,New Property,600.0,0,0,0,0,0,Furnished,15
flat,,,1.19,14875.0,0,0,0,0.0,New Property,800.0,0,0,0,0,0,Unfurnished,15
flat,,,2.8,14736.84,0,0,0,0.0,New Property,1900.0,0,0,0,0,0,Furnished,15
flat,,,3.49,16619.05,0,0,0,0.0,,2100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.9,17890.77,0,0,0,0.0,New Property,1062.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.5,40909.09,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.25,17396.64,0,0,0,0.0,New Property,2443.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.4,28387.1,0,0,0,0.0,New Property,1550.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.69,8688.95,0,0,0,0.0,New Property,1945.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.05,15000.0,0,0,0,0.0,New Property,700.0,0,0,0,0,0,Unfurnished,15
flat,,,2.05,20918.37,0,0,0,0.0,,980.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.55,15074.31,0,0,0,0.0,New Property,2355.0,0,0,0,0,0,Furnished,15
flat,,,2.2,13333.33,0,0,0,0.0,New Property,1650.0,0,0,0,0,0,Unfurnished,15
flat,,,2.55,20222.05,0,0,0,0.0,New Property,1261.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,13761.47,0,0,0,0.0,New Property,2180.0,0,0,0,0,0,Unfurnished,15
flat,,,0.63,5604.98,0,0,0,0.0,New Property,1124.0,0,0,0,0,0,Unfurnished,15
flat,,,2.0,1000.0,0,0,0,2.0,New Property,20000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.03,31339.56,0,0,0,0.0,,1605.0,0,0,0,0,0,Unfurnished,15
flat,,,4.5,16544.12,0,0,0,0.0,,2720.0,0,0,0,0,0,Unfurnished,15
flat,,,2.5,16129.03,0,0,0,0.0,New Property,1550.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.7,12671.23,0,0,0,0.0,New Property,2920.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.3,10400.0,0,0,0,0.0,New Property,1250.0,0,0,0,0,0,Furnished,15
flat,,,4.4,18667.8,0,0,0,0.0,New Property,2357.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,11893.43,0,0,0,0.0,New Property,2102.0,0,0,0,0,0,Unfurnished,15
flat,,,15.5,21143.09,0,0,0,0.0,New Property,7331.0,0,0,0,0,0,Unfurnished,15
flat,,,4.25,21817.25,0,0,0,0.0,,1948.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.1,21379.31,0,0,0,0.0,,1450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.5,9900.99,0,0,0,0.0,New Property,505.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.65,22474.14,0,0,0,0.0,,2514.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.0,20491.8,0,0,0,0.0,,2440.0,0,0,0,0,0,Unfurnished,15
flat,,,3.19,17722.22,0,0,0,0.0,,1800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.4,15377.66,0,0,0,0.0,,2211.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.0,18433.18,0,0,0,0.0,,1085.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.25,25891.83,0,0,0,0.0,,869.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,15384.62,0,0,0,0.0,New Property,1950.0,0,0,0,0,0,Furnished,15
flat,,,5.0,25000.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,9.28,25000.0,0,0,0,0.0,,3712.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.1,16031.54,0,0,0,0.0,,3805.0,0,0,0,0,0,Furnished,15
flat,,,3.4,27642.28,0,0,0,0.0,New Property,1230.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,11560.69,0,0,0,0.0,New Property,2595.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.8,15929.2,0,0,0,0.0,New Property,1130.0,0,0,0,0,0,Unfurnished,15
flat,,,1.98,9012.29,0,0,0,0.0,New Property,2197.0,0,0,0,0,0,Furnished,15
flat,,,3.85,18680.25,0,0,0,0.0,New Property,2061.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.5,33333.33,0,0,0,0.0,New Property,1350.0,0,0,0,0,0,,0
flat,,,2.5,14285.71,0,0,0,0.0,New Property,1750.0,0,0,0,0,0,Furnished,15
flat,,,4.8,20382.17,0,0,0,0.0,,2355.0,0,0,0,0,0,Unfurnished,15
flat,,,8.67,34680.0,0,0,0,0.0,New Property,2500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.07,19633.03,0,0,0,0.0,New Property,545.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.52,8267.09,0,0,0,0.0,New Property,629.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.22,13396.83,0,0,0,0.0,New Property,3150.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.2,17777.78,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.4,18461.54,0,0,0,0.0,New Property,1300.0,0,0,0,0,0,Unfurnished,15
flat,,,1.85,18500.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Unfurnished,15
flat,,,5.15,31212.12,0,0,0,0.0,New Property,1650.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.45,19600.0,0,0,0,0.0,New Property,1250.0,0,0,0,0,0,Unfurnished,15
flat,,,2.4,20000.0,0,0,0,0.0,New Property,1200.0,0,0,0,0,0,Furnished,15
flat,,,16.0,35164.84,0,0,0,0.0,New Property,4550.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.35,14210.53,0,0,0,0.0,New Property,950.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.25,20299.81,0,0,0,0.0,New Property,1601.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,15000.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.95,14776.12,0,0,0,0.0,New Property,3350.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.33,5116.28,0,0,0,0.0,New Property,645.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.78,17769.52,0,0,0,0.0,,2690.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.03,12971.25,0,0,0,0.0,New Property,1565.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.95,17727.27,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.75,17500.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Furnished,15
flat,,,19.0,555555.56,0,0,0,0.0,New Property,342.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.78,14957.98,0,0,0,0.0,New Property,1190.0,0,0,0,0,0,Semi-Furnished,8
flat,,,8.5,53125.0,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.5,17073.17,0,0,0,0.0,New Property,2050.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.25,12500.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.05,12812.5,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.55,15048.54,0,0,0,0.0,New Property,1030.0,0,0,0,0,0,Furnished,15
flat,,,3.08,21241.38,0,0,0,0.0,New Property,1450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,10.0,31250.0,0,0,0,0.0,New Property,3200.0,0,0,0,0,0,Unfurnished,15
flat,,,2.25,17537.02,0,0,0,0.0,New Property,1283.0,0,0,0,0,0,Furnished,15
flat,,,7.0,31818.18,0,0,0,0.0,New Property,2200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,7.0,20231.21,0,0,0,0.0,New Property,3460.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.35,15581.4,0,0,0,0.0,New Property,2150.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.28,18857.14,0,0,0,0.0,New Property,2800.0,0,0,0,0,0,Furnished,15
flat,,,4.4,13580.25,0,0,0,0.0,New Property,3240.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.7,19764.96,0,0,0,0.0,New Property,1872.0,0,0,0,0,0,Semi-Furnished,8
flat,,,8.5,34693.88,0,0,0,0.0,New Property,2450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.74,17616.58,0,0,0,0.0,,2123.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.88,14193.55,0,0,0,0.0,New Property,620.0,0,0,0,0,0,Unfurnished,15
flat,,,4.8,19810.15,0,0,0,0.0,,2423.0,0,0,0,0,0,Unfurnished,15
flat,,,1.7,11333.33,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.5,35000.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.25,21250.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.72,7200.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,11.8,41769.91,0,0,0,0.0,New Property,2825.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.3,20000.0,0,0,0,0.0,New Property,1650.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,15625.0,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.6,20000.0,0,0,0,0.0,New Property,800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,10.2,42767.3,0,0,0,0.0,New Property,2385.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.2,12000.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Furnished,15
flat,,,4.0,19047.62,0,0,0,0.0,New Property,2100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.425,8872.65,0,0,0,0.0,New Property,479.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.65,10077.52,0,0,0,0.0,New Property,645.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.25,22500.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.0,19354.84,0,0,0,0.0,New Property,3100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.8,14814.81,0,0,0,0.0,New Property,1890.0,0,0,0,0,0,Unfurnished,15
flat,,,6.75,19285.71,0,0,0,0.0,New Property,3500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.1,19375.0,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.3,12392.24,0,0,0,0.0,,1856.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.99,5739.13,0,0,0,0.0,,1725.0,0,0,0,0,0,Semi-Furnished,8
flat,,,9.0,23968.04,0,0,0,0.0,,3755.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.45,7679.18,0,0,0,0.0,New Property,586.0,0,0,0,0,0,Unfurnished,15
flat,,,2.25,9995.56,0,0,0,0.0,New Property,2251.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.18,11683.17,0,0,0,0.0,,1010.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.0,16433.85,0,0,0,0.0,,2434.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.5,13636.36,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Unfurnished,15
flat,,,5.75,23009.2,0,0,0,0.0,New Property,2499.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.1,15000.0,0,0,0,0.0,New Property,1400.0,0,0,0,0,0,Furnished,15
flat,,,2.2,11264.72,0,0,0,0.0,New Property,1953.0,0,0,0,0,0,Unfurnished,15
flat,,,2.25,19480.52,0,0,0,0.0,New Property,1155.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.25,15740.74,0,0,0,0.0,New Property,2700.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.9,11994.95,0,0,0,0.0,New Property,1584.0,0,0,0,0,0,Furnished,15
flat,,,0.7,10130.25,0,0,0,0.0,New Property,691.0,0,0,0,0,0,Unfurnished,15
flat,,,3.29,18277.78,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Furnished,15
flat,,,2.5,10611.21,0,0,0,0.0,New Property,2356.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.52,13818.18,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,12.5,22301.52,0,0,0,0.0,New Property,5605.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,27272.73,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.59,17095.24,0,0,0,0.0,New Property,2100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,9.0,25714.29,0,0,0,0.0,New Property,3500.0,0,0,0,0,0,Furnished,15
flat,,,16.0,40702.11,0,0,0,0.0,New Property,3931.0,0,0,0,0,0,Semi-Furnished,8
flat,,,14.5,65909.09,0,0,0,0.0,New Property,2200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.52,13160.17,0,0,0,0.0,New Property,1155.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,12345.68,0,0,0,0.0,New Property,2430.0,0,0,0,0,0,Unfurnished,15
flat,,,1.8,9132.42,0,0,0,0.0,New Property,1971.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.5,17307.69,0,0,0,0.0,New Property,2600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.4,36960.99,0,0,0,0.0,New Property,1461.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.5,15909.09,0,0,0,0.0,New Property,2200.0,0,0,0,0,0,Unfurnished,15
flat,,,9.0,20224.72,0,0,0,0.0,New Property,4450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.1,38750.0,0,0,0,0.0,New Property,800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.52,11463.05,0,0,0,0.0,New Property,1326.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.4,20118.88,0,0,0,0.0,New Property,2187.0,0,0,0,0,0,Semi-Furnished,8
flat,,,7.0,50000.0,0,0,0,0.0,New Property,1400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.85,14509.8,0,0,0,0.0,New Property,1275.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.98,18175.18,0,0,0,0.0,New Property,2740.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.25,20581.11,0,0,0,0.0,New Property,2065.0,0,0,0,0,0,Furnished,15
flat,,,22.0,18333.33,0,0,0,0.0,New Property,12000.0,0,0,0,0,0,Unfurnished,15
flat,,,1.67,24450.95,0,0,0,0.0,New Property,683.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.88,13925.93,0,0,0,0.0,New Property,1350.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.5,175000.0,0,0,0,0.0,New Property,200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.5,17808.22,0,0,0,0.0,New Property,3650.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.0,12500.0,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Furnished,15
flat,,,10.25,53664.92,0,0,0,0.0,New Property,1910.0,0,0,0,0,0,Unfurnished,15
flat,,,2.1,14000.0,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.35,18611.11,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,9.85,41914.89,0,0,0,0.0,New Property,2350.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.2,15416.96,0,0,0,0.0,New Property,1427.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.58,20400.89,0,0,0,0.0,New Property,2245.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.9,33424.28,0,0,0,0.0,New Property,1466.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.05,15185.19,0,0,0,0.0,New Property,1350.0,0,0,0,0,0,Semi-Furnished,8
flat,,,7.47,40597.83,0,0,0,0.0,New Property,1840.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.42,13988.44,0,0,0,0.0,New Property,1730.0,0,0,0,0,0,Furnished,15
flat,,,9.0,36000.0,0,0,0,0.0,New Property,2500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.9,18181.82,0,0,0,0.0,New Property,1595.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.55,37000.0,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.48,28102.56,0,0,0,0.0,New Property,1950.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,12674.27,0,0,0,0.0,New Property,2367.0,0,0,0,0,0,Unfurnished,15
flat,,,1.43,17875.0,0,0,0,0.0,New Property,800.0,0,0,0,0,0,Unfurnished,15
flat,,,2.25,16423.36,0,0,0,0.0,New Property,1370.0,0,0,0,0,0,Unfurnished,15
flat,,,1.66,11448.28,0,0,0,0.0,New Property,1450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.65,32500.0,0,0,0,0.0,New Property,200.0,0,0,0,0,0,Furnished,15
flat,,,2.3,20814.48,0,0,0,0.0,New Property,1105.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.31,9290.78,0,0,0,0.0,New Property,1410.0,0,0,0,0,0,Unfurnished,15
flat,,,19.0,50000.0,0,0,0,0.0,New Property,3800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.4,18333.33,0,0,0,0.0,New Property,2400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.25,28125.0,0,0,0,0.0,New Property,800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.5,20312.5,0,0,0,0.0,New Property,3200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.5,20454.55,0,0,0,0.0,New Property,2200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.55,15937.5,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,7.67,46825.4,0,0,0,0.0,,1638.0,0,0,0,0,0,Furnished,15
flat,,,1.1,15759.31,0,0,0,0.0,New Property,698.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.69,17546.36,0,0,0,0.0,New Property,2103.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.25,26250.0,0,0,0,0.0,,2000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,7.5,27272.73,0,0,0,0.0,New Property,2750.0,0,0,0,0,0,Semi-Furnished,8
flat,,,15.75,43750.0,0,0,0,0.0,New Property,3600.0,0,0,0,0,0,Unfurnished,15
flat,,,6.5,26530.61,0,0,0,0.0,New Property,2450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.9,15846.99,0,0,0,0.0,New Property,1830.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.6,17777.78,0,0,0,0.0,New Property,900.0,0,0,0,0,0,Unfurnished,15
flat,,,1.1,9821.43,0,0,0,0.0,,1120.0,0,0,0,0,0,Unfurnished,15
flat,,,4.85,14264.71,0,0,0,0.0,New Property,3400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.55,15502.18,0,0,0,0.0,New Property,2290.0,0,0,0,0,0,Furnished,15
flat,,,1.75,10000.0,0,0,0,0.0,New Property,1750.0,0,0,0,0,0,Unfurnished,15
flat,,,4.3,19213.58,0,0,0,0.0,,2238.0,0,0,0,0,0,Unfurnished,15
flat,,,3.25,17105.26,0,0,0,0.0,New Property,1900.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.51,8929.63,0,0,0,0.0,New Property,1691.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.55,10333.33,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Furnished,15
flat,,,7.5,25000.0,0,0,0,0.0,New Property,3000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.6,20717.13,0,0,0,0.0,New Property,1255.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.35,21363.64,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.5,28125.0,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.23,17026.88,0,0,0,0.0,New Property,1897.0,0,0,0,0,0,Unfurnished,15
flat,,,3.3,18333.33,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.9,23000.0,0,0,0,0.0,New Property,3000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.25,25000.0,0,0,0,0.0,New Property,2500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.74,12649.57,0,0,0,0.0,New Property,585.0,0,0,0,0,0,Unfurnished,15
flat,,,2.3,11960.48,0,0,0,0.0,New Property,1923.0,0,0,0,0,0,Unfurnished,15
flat,,,1.3,11304.35,0,0,0,0.0,New Property,1150.0,0,0,0,0,0,Semi-Furnished,8
flat,,,9.95,24875.0,0,0,0,0.0,New Property,4000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.65,10841.0,0,0,0,0.0,New Property,1522.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.51,25620.44,0,0,0,0.0,New Property,1370.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.9,16571.43,0,0,0,0.0,New Property,1750.0,0,0,0,0,0,Unfurnished,15
flat,,,7.0,18731.6,0,0,0,0.0,New Property,3737.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.8,13333.33,0,0,0,0.0,New Property,600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.52,16000.0,0,0,0,0.0,New Property,950.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,10714.29,0,0,0,0.0,New Property,2800.0,0,0,0,0,0,Furnished,15
flat,,,2.4,16551.72,0,0,0,0.0,New Property,1450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.626,10433.33,0,0,0,0.0,New Property,600.0,0,0,0,0,0,Unfurnished,15
flat,,,3.5,8682.71,0,0,0,0.0,New Property,4031.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.6,15116.28,0,0,0,0.0,New Property,1720.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.6,14519.06,0,0,0,0.0,New Property,1102.0,0,0,0,0,0,Furnished,15
flat,,,1.99,8943.82,0,0,0,0.0,New Property,2225.0,0,0,0,0,0,Semi-Furnished,8
flat,,,9.6,16000.0,0,0,0,0.0,New Property,6000.0,0,0,0,0,0,Furnished,15
flat,,,1.6,15065.91,0,0,0,0.0,New Property,1062.0,0,0,0,0,0,Furnished,15
flat,,,1.86,37200.0,0,0,0,0.0,New Property,500.0,0,0,0,0,0,Unfurnished,15
flat,,,1.85,13055.75,0,0,0,0.0,New Property,1417.0,0,0,0,0,0,Furnished,15
flat,,,2.5,14534.88,0,0,0,0.0,New Property,1720.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.89,40127.39,0,0,0,0.0,New Property,471.0,0,0,0,0,0,Unfurnished,15
flat,,,0.9,8181.82,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.75,10294.12,0,0,0,0.0,New Property,1700.0,0,0,0,0,0,Unfurnished,15
flat,,,1.45,11646.59,0,0,0,0.0,New Property,1245.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.65,8666.67,0,0,0,0.0,New Property,750.0,0,0,0,0,0,Unfurnished,15
flat,,,3.9,24375.0,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Unfurnished,15
flat,,,1.95,13448.28,0,0,0,0.0,New Property,1450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.29,12411.92,0,0,0,0.0,New Property,1845.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.0,12903.23,0,0,0,0.0,New Property,1550.0,0,0,0,0,0,Unfurnished,15
