property_type,society,sector,price,built_up_area,price_per_sqft,bedRoom,bathroom,balcony,agePossession,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_category,floor_category
flat,Emaar Palm Garden,sector 57,3.0,2400.0,12500.0,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature,sector 57,3.3,2263.0,14582.41,4,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Pyramid Urbana,sector 109,1.87,2150.0,8697.67,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Tulip Yellow,sector ,2.0,1103.0,18132.37,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Paras Irene,sector 92,2.0,2090.0,9569.38,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Unitech Escape,sector 60,4.67,2058.0,22691.93,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Emaar Palm Hills,sector 33,1.2,1800.0,6666.67,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 89,1.5,630.0,23809.52,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Emaar Palm Hills,sector ,0.25,550.0,4545.45,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Signature,sector 112,5.0,2802.0,17844.4,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Bptp Green Oaks,sector ,0.28,750.0,3733.33,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ansal Api Esencia,sector 48,3.65,1776.0,20551.8,3,0,0,New Property,0,0,0,0,0,Furnished,Medium,Low Floor
flat,,sector 92,1.32,955.0,13821.99,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Unitech Vistas,sector 33,1.8,723.0,24896.27,3,0,0,New Property,0,0,0,0,0,Furnished,Medium,Mid Floor
flat,,sector 35,1.5,1425.0,10526.32,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Ashiana Anmol,sector 49,4.5,1297.0,34695.45,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ram Shanti Apartment,sector 83,1.85,1600.0,11562.5,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 110,2.75,1440.0,19097.22,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Dlf Privana West,sector 85,1.75,1428.0,12254.9,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Conscient Heritage Max,sector 95,0.58,561.0,10338.68,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,,sector 69,4.72,1950.0,24205.13,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Bella Vista Central Park,sector 79,1.55,1325.0,11698.11,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,,sector ,3.85,2469.0,15593.36,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Tulip Garden,sector 99,2.55,1939.0,13151.11,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Elan Presidential,sector ,5.0,2200.0,22727.27,4,0,0,New Property,0,1,0,0,0,Semi-Furnished,High,Low Floor
flat,Godrej Nature Plus,sector 24,4.0,2189.0,18273.18,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Golden,sector 67,1.6,1500.0,10666.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Sihi,sector 77,3.0,2000.0,15000.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Experion W,sector 76,0.905,622.0,14549.84,2,0,3,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Palam,sector 78,0.8,1226.0,6525.29,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Sweta Central Park,sector ,6.3,2997.0,21021.02,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Kashish Manor,sector 82,0.8,1690.0,4733.73,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Godrej Frontier,sector ,0.75,1250.0,6000.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Laburnum Victory,sector ,0.6,2000.0,3000.0,4,0,1,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature,sector ,1.75,1000.0,17500.0,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Corona Optus,sector 92,1.5,1250.0,12000.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector 49,4.4,1856.0,23706.9,3,3,3,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Signature Synera,sector 7,0.5,900.0,5555.56,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Breez Global Heights,sector ,1.74,1371.0,12691.47,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Krisumi Waterfall,sector 84,1.95,14009.0,1391.96,3,0,0,New Property,0,0,0,0,0,Furnished,High,Low Floor
flat,Ansal Height,sector 82,3.37,1818.0,18536.85,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Whitelandaspen One,sector 36,1.96,697.0,28120.52,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,M3M Heights,sector 46,1.15,1800.0,6388.89,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,M3Mar,sector 89,1.15,1103.0,10426.11,2,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Elan Presidential,sector ,0.9,540.0,16666.67,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Huda,sector ,2.05,1550.0,13225.81,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 48,5.5,4200.0,13095.24,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Shree Vardhman Victoria,sector 21,12.0,6000.0,20000.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature Park,sector 65,4.0,2054.0,19474.2,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector ,0.31,585.0,5299.15,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Ireothe Corridors,sector 36,1.25,750.0,16666.67,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Nimai Place,sector 85,2.2,1675.0,13134.33,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Rajiv,sector ,5.0,4246.0,11775.79,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Signature,sector 37,0.65,586.0,11092.15,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Ardee,sector ,3.5,1500.0,23333.33,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Smartworld Sky Arc,sector 70,1.75,2100.0,8333.33,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Ild Grand,sector 81,1.28,954.0,13417.19,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Lavanya,sector 89,3.2,1728.0,18518.52,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,M3M Escala,sector 103,1.95,1000.0,19500.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Aristocrat,sector 36,1.2,1081.0,11100.83,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Signature,sector 107,0.5,539.0,9276.44,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,M3M Antalya Hills I,sector 81,2.05,1478.0,13870.09,3,0,0,Under Construction,1,0,0,0,0,Unfurnished,Medium,High Floor
flat,Raheja Sampada,sector 67,3.69,2350.0,15702.13,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Rof Ananda,sector 108,3.36,1711.0,19637.64,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Sare Petioles,sector 57,2.65,1950.0,13589.74,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 37,1.9,1440.0,13194.44,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Cosmos,sector 70,2.25,1565.0,14377.0,3,0,0,Old Property,0,1,0,0,0,Unfurnished,High,High Floor
flat,Orris Aster Court Premier,sector 79,1.7,1138.0,14938.49,2,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Signature Roselia,sector 56,3.25,1500.0,21666.67,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Nature Plus,sector 79,2.8,13500.0,2074.07,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,High,High Floor
flat,Adarsh,sector 91,1.4,1404.0,9971.51,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Assotech Blith,sector 92,4.99,3200.0,15593.75,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,Godrej Zenith,sector 104,2.1,1550.0,13548.39,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Dlf Carlton,sector 52,7.25,6300.0,11507.94,5,7,3+,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Ss Southend,sector 86,1.89,1929.0,9797.82,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Pareena,sector 76,1.0,1952.0,5122.95,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Dlf Skycourt,sector 108,6.4,1938.0,33023.74,4,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Gls Arawali,sector 70,10.0,6000.0,16666.67,5,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Pragati Hills,sector 113,4.5,2450.0,18367.35,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Smartworld Orchard,sector ,2.8,1506.0,18592.3,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Indiabulls Centrum Park,sector 43,5.35,3009.0,17779.99,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,M3M Soulitude,sector 67,3.0,1724.0,17401.39,4,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Ansal Sushant Lok I,sector ,0.68,597.0,11390.28,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Bptp Amstoria,sector 110,2.6,3400.0,7647.06,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Smartworld Gems,sector 82,2.4,2158.0,11121.41,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Ansal Heights,sector 36,0.56,583.0,9605.49,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Godrej Meridien,sector 35,1.42,916.0,15502.18,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Signature Millennia,sector 79,1.86,865.0,21502.89,3,3,3,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Joy Kunj Apartment,sector ,0.35,900.0,3888.89,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Smartworld Gems,sector 69,2.75,1578.0,17427.12,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Summit,sector 36,0.63,583.0,10806.17,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Godrej Oasis,sector 59,6.5,2600.0,25000.0,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,,sector 92,1.0,1320.0,7575.76,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,,sector 36,0.55,822.0,6691.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Sushant Lok,sector 68,2.65,1000.0,26500.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 9,8.9,5100.0,17450.98,10,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Atstourmal,sector ,0.35,524.0,6679.39,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,M3M Soulitude,sector 25,9.25,3450.0,26811.59,3,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,,sector 92,3.5,3200.0,10937.5,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Sare Crescent Parc Petioles,sector 53,7.25,2645.0,27410.21,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Ireoskyon,sector ,1.89,1430.0,13216.78,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 36,1.05,1020.0,10294.12,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Smartworld Gems,sector 86,0.74,580.0,12758.62,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 56,2.5,1750.0,14285.71,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Experion W,sector 32,3.0,1790.0,16759.78,3,3,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,New Palam,sector 15,2.5,1570.0,15923.57,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector 68,2.4,1692.0,14184.4,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 99,1.1,1000.0,11000.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Signature,sector 36,1.4,1081.0,12950.97,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Flora Avenue,sector 36,0.65,583.0,11149.23,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,,sector 89,3.3,1920.0,17187.5,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 3,0.85,1000.0,8500.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Godrej Aristocrat,sector 65,4.0,3025.0,13223.14,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Emaar Palm Garden,sector 61,3.08,1680.0,18333.33,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,New Palam,sector 36,0.95,889.0,10686.16,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Orris Aster Court,sector ,0.4,550.0,7272.73,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Signature Roselia,sector ,1.7,1335.0,12734.08,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Smartworld Sky Arc,sector 83,1.69,903.0,18715.39,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Signature,sector 61,2.1,1180.0,17796.61,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,,sector ,10.0,5000.0,20000.0,5,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Vatika Seven Lamps,sector 33,2.5,1929.0,12960.08,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Satya Merano Greens,sector ,2.0,1350.0,14814.81,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,,sector 99,0.48,570.0,8421.05,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ambience Lagoon,sector 81,7.0,4200.0,16666.67,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Ansal Api Esencia,sector 88,3.0,1460.0,20547.95,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Emaar Palm Premier,sector 86,0.75,1895.0,3957.78,3,3,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Suncity Avenue,sector 36,7.76,1899.0,40863.61,4,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Umang Monsoon Breeze,sector 43,3.0,2140.0,14018.69,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Dlf Royalton Tower,sector 3,1.75,1250.0,14000.0,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Mapsko Casa Bella,sector 95,0.65,549.0,11839.71,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,New Palam,sector 28,8.0,4000.0,20000.0,4,0,0,New Property,0,0,1,1,0,Unfurnished,High,High Floor
flat,,sector ,3.88,1376.0,28197.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Palam,sector 57,1.9,1620.0,11728.4,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Sare Crescent Parc Petioles,sector 37,4.1,2623.0,15630.96,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,High,High Floor
flat,Godrej Aristocrat,sector 99,2.2,1500.0,14666.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Krishna,sector 63,2.06,2017.0,10213.19,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Isle De Royale,sector 68,1.9,1550.0,12258.06,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ss Almeria,sector ,1.65,1751.0,9423.19,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Dlf Garden Primus,sector 113,4.23,2015.0,20992.56,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Serenas,sector 83,2.9,1850.0,15675.68,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 82,2.5,2160.0,11574.07,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Smartworld Gems,sector 69,4.8,2550.0,18823.53,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Surat,sector 52,3.3,2700.0,12222.22,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Mk Olive Green,sector 79,1.65,1351.0,12213.18,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Aaron Ville,sector 79,1.6,1055.0,15165.88,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,,sector 83,0.7,723.0,9681.88,1,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,M3M Skycity,sector 31,2.34,2311.0,10125.49,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector ,0.46,720.0,6388.89,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Signature Park,sector 56,1.5,875.0,17142.86,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Orris Aster Court Premier,sector 2,1.95,1062.0,18361.58,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 86,2.4,1930.0,12435.23,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Signature Millennia,sector 99,3.5,2352.0,14880.95,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Dlf Ultima,sector 5,0.35,565.0,6194.69,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector 34,0.6,597.0,10050.25,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Signature,sector 6,0.65,602.0,10797.34,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Godrej Zenith,sector ,11.0,2650.0,41509.43,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Landmark Residency,sector ,1.27,780.0,16282.05,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Signature Park,sector 88,2.4,1848.0,12987.01,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Ardee,sector ,0.54,569.0,9490.33,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Signature Solera,sector 10,1.8,1695.0,10619.47,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature,sector 67,0.55,850.0,6470.59,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Bestech Park View Select,sector 5,0.9,1000.0,9000.0,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Sobha,sector 93,1.25,981.0,12742.1,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Sushant Lok,sector 47,2.3,1350.0,17037.04,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Signature,sector 12,1.4,1800.0,7777.78,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Unitech Vistas,sector 81,1.3,1361.0,9551.8,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,M3M Antalya Hills I,sector 62,3.95,2124.0,18596.99,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Jalvayu Tower,sector 90,2.6,1800.0,14444.44,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,M3M Golf Hills,sector 79,1.2,1050.0,11428.57,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Tarc Maceo,sector 86,0.69,555.0,12432.43,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Elan Mercado,sector 65,3.6,1828.0,19693.65,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ansal Heights,sector 81,5.5,3200.0,17187.5,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Puri Emerald Bay,sector 106,1.75,1657.0,10561.26,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Residency Grand,sector 36,3.25,850.0,38235.29,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Dlf Skycourt,sector 81,8.5,5480.0,15510.95,6,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,,sector 69,5.4,2355.0,22929.94,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Sobha,sector 107,1.52,1534.0,9908.74,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Bptp Visionnaire Luxe Villas,sector 36,0.9,1081.0,8325.62,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Smartworld One Dxp,sector 63,6.1,1950.0,31282.05,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector 59,5.85,2595.0,22543.35,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Sushant Lok,sector 7,0.53,900.0,5888.89,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Ansal Api Esencia,sector 36,0.95,1081.0,8788.16,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Surat,sector 92,0.65,1370.0,4744.53,3,0,0,New Property,0,0,0,0,0,Furnished,Medium,High Floor
flat,Indiabulls Enigma,sector ,0.85,640.0,13281.25,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Vatika Seven Lamps,sector ,3.25,2100.0,15476.19,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Signature Serenas,sector 11,0.7,585.0,11965.81,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Mapsko Mount Ville,sector 59,1.65,598.0,27591.97,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ansal Api Esencia,sector 67,1.15,1150.0,10000.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Rajendra Park,sector 68,1.65,800.0,20625.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Tulip Violet,sector 88,2.33,888.0,26238.74,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Serenas,sector 79,1.6,910.0,17582.42,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Tata Rais,sector 92,1.45,1095.0,13242.01,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ansal Heights,sector 35,1.5,1425.0,10526.32,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Signature Park,sector 2,1.65,1050.0,15714.29,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,M3Mar,sector 110,2.75,2040.0,13480.39,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 39,0.55,1000.0,5500.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Perfect Buildwell Zara Aavaas,sector 69,2.8,2400.0,11666.67,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Anant Ashok,sector 67,0.85,520.0,16346.15,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Emaar Vilas,sector 23,3.85,2025.0,19012.35,6,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,,sector 69,3.3,2010.0,16417.91,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,,sector ,0.32,862.0,3712.3,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Suncity Vatsal Valley,sector ,6.0,4500.0,13333.33,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Signature Park,sector 50,10.0,7000.0,14285.71,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Pyramid Urban,sector 92,1.2,1190.0,10084.03,2,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Gail Cghs,sector 74,2.5,900.0,27777.78,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Central Park Flower Valley,sector 67,2.3,1800.0,12777.78,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Maxworth Premier Urban,sector ,3.6,3000.0,12000.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,M3Mar,sector 60,2.9,1535.0,18892.51,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Assotech Blith,sector 6,0.6,629.0,9538.95,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
