property_type,society,sector,price,built_up_area,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_score
flat, Ganga Kashi Residences ,,2.25,1200.0,18750.0,3,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, Paras Quartier,61,4.75,2410.0,19709.54,3,0,0,28.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, DLF The Arbour,113,2.55,1665.0,15315.32,3,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Hero Homes,83,1.57,1450.0,10827.59,3,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Palam Vihar,89,1.65,1910.0,8638.74,3,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Ullahawas,,1.8,1500.0,12000.0,3,3,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, M3M Capital,36,4.93,1760.0,28011.36,4,0,0,28.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, SS Cendana,59,6.4,1432.0,44692.74,3,0,0,8.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Orris 3c Greenpolis,33,2.1,865.0,24277.46,2,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Dwarka Expressway L,,1.95,1325.0,14716.98,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Ansal Valley View Estate,,2.25,1200.0,18750.0,3,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, ,102,2.47,1600.0,15437.5,3,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Conscient Elevate,88,2.4,1300.0,18461.54,3,0,0,27.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Central Park Flower Valley,63,3.25,1600.0,20312.5,3,0,0,26.0,Under Construction,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Pocket E Palam Vihar,106,4.2,2000.0,21000.0,4,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Ganga Kashi Residences ,36,4.17,1200.0,34750.0,2,0,0,29.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, ,,5.25,4800.0,10937.5,4,4,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.6923076923076923
flat, ROF Pravasa,67,2.79,2600.0,10730.77,4,0,0,3.0,New Property,0,1,0,0,0,Unfurnished,0.7692307692307693
flat, Birla Navya,88,2.03,888.0,22860.36,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Godrej Meridien,88,1.85,1142.0,16199.65,2,0,0,17.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Krisumi Waterfall Residency Phase III,49,3.95,2950.0,13389.83,4,0,0,4.0,New Property,0,1,0,0,0,Semi-Furnished,0.6615384615384615
flat, Phase 4 DLF,112,4.0,2400.0,16666.67,2,0,0,11.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Ansal API Esencia,92,0.7,645.0,10852.71,2,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Ashiana The Center Court ,,3.3,1550.0,21290.32,3,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,,13.0,7000.0,18571.43,5,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Rosewood City,104,2.15,861.0,24970.96,3,0,0,20.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Experion W,42,9.0,3600.0,25000.0,4,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, GLS South Avenue,37,1.35,1150.0,11739.13,2,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Block G DLF Phase 1,109,2.6,1900.0,13684.21,3,0,0,12.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Phase 4 DLF Gurgaon,,0.72,1280.0,5625.0,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Hero Homes,,7.5,4750.0,15789.47,4,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Central Park 1,65,7.25,1900.0,38157.89,3,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Imperia Esfera,95,1.35,1000.0,13500.0,3,0,0,26.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, SBTL Caladium,93,0.6,540.0,11111.11,2,0,0,10.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Gwal Pahari,95,1.32,1290.0,10232.56,3,0,0,29.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Phase 1 DLF,,1.48,1500.0,9866.67,3,0,0,27.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, M3M Golf Estate,63,10.0,3900.0,25641.03,4,0,0,27.0,Under Construction,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Landmark Avana,95,1.52,1200.0,12666.67,3,0,0,26.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Signature Signum 93,,13.5,5000.0,27000.0,5,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, JMS Group Silver Liv,56,5.4,1385.0,38989.17,3,0,0,29.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, JMS The Majestic,106,2.3,1593.0,14438.17,3,0,0,27.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, DLF The Arbour,27,3.4,1250.0,27200.0,2,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Landmark Avana,59,4.85,1877.0,25839.1,3,0,0,29.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, DLF City Plot Phase 2,65,3.1,1750.0,17714.29,4,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Trevoc Royal Residences,42,9.0,3600.0,25000.0,4,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, MRG Crown,60,3.94,1800.0,21888.89,3,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,89,1.95,1200.0,16250.0,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, 4S The Aurrum,111,3.5,2200.0,15909.09,3,4,2,11.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Emaar Emerald Hills,62,3.3,872.0,37844.04,2,0,0,22.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Central Park 1,36,1.9,1550.0,12258.06,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, IREO Skyon,82,10.6,6250.0,16960.0,5,5,0,0.0,New Property,0,0,1,0,0,Semi-Furnished,0.6615384615384615
flat, Smart World Gems,112,10.62,3818.0,27815.61,6,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Puri Diplomatic Greens,80,3.8,2355.0,16135.88,3,0,0,28.0,Under Construction,0,1,0,0,0,Semi-Furnished,0.5076923076923077
flat, Urban Oasis Phase 4,89,3.7,2357.0,15697.92,3,0,0,20.0,Old Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Signature Global Park,103,3.9,1948.0,20020.53,3,0,0,31.0,Under Construction,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Vatika Signature Villas,37,4.05,1554.0,26061.78,3,0,0,29.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Experion W,36,4.17,1200.0,34750.0,2,0,0,29.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Conscient PARQ,51,3.35,2025.0,16543.21,4,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, GODREJ ZENITH,69,2.4,1578.0,15209.13,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Godrej Vrikshya,51,3.75,2660.0,14097.74,3,0,0,26.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, ,110,2.1,1407.0,14925.37,3,0,0,8.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Krisumi Waterfall Residency Phase III,43,4.35,2200.0,19772.73,4,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Barga,,4.2,2850.0,14736.84,4,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Tulip Violet,104,1.75,1844.0,9490.24,3,0,0,16.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Orchid IVY,,3.71,1892.0,19608.88,3,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Mah,113,2.1,1310.0,16030.53,2,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Sushant Lok Builder Floors,88,1.48,1000.0,14800.0,2,0,0,9.0,New Property,1,0,0,0,0,Unfurnished,0.38461538461538464
flat, Phase 1 DLF,,6.65,1700.0,39117.65,3,0,0,0.0,New Property,0,1,0,0,0,Semi-Furnished,0.4307692307692308
flat, Godrej Summit,,3.85,1850.0,20810.81,3,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, M3M Capital,99,1.95,990.0,19696.97,2,2,3,20.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, ,26,9.0,2400.0,37500.0,4,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, DLF Park Place Park Towers,49,4.99,2250.0,22177.78,4,0,0,12.0,New Property,0,1,0,0,0,Semi-Furnished,0.5846153846153846
flat, Bellevue Central Park 2,84,2.9,2741.0,10580.08,4,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, New Gurgaon,66,3.8,1590.0,23899.37,4,0,0,17.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, PAREENA COBAN RESIDENCES,108,1.83,974.0,18788.5,3,0,3,7.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,67,3.07,1248.0,24599.36,3,0,0,8.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, ,37,1.28,1270.0,10078.74,2,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, ,102,2.06,1000.0,20600.0,3,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Uppal Southend,,3.25,1700.0,19117.65,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Gurgaon Luxury Floors,88,1.4,1000.0,14000.0,2,0,0,7.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, IREO Uptown,,2.5,1500.0,16666.67,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Experion Heartsong,102,2.45,1942.0,12615.86,3,3,0,20.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Ireo The Corridors,24,15.0,6500.0,23076.92,5,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Imperia Esfera,52,13.0,10500.0,12380.95,3,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Adani M2K Oyster Grande,68,2.4,1400.0,17142.86,3,0,0,22.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Phase 1 DLF,48,5.19,3500.0,14828.57,4,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, ,82,1.87,1500.0,12466.67,3,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Gurgaon,9,1.9,1100.0,17272.73,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Conscient Heritage Max,42,5.5,1600.0,34375.0,3,0,0,10.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Ambience Caitriona,103,2.15,1313.0,16374.71,3,0,0,15.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat,  ,59,5.4,1274.0,42386.19,3,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, M3M Mar,30,16.0,5200.0,30769.23,5,0,0,10.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Vipul World Floors ,84,2.9,2700.0,10740.74,4,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Block H ,88,1.83,1212.0,15099.01,2,0,0,14.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, ,83,2.59,1900.0,13631.58,3,3,3,15.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Golf Course Road,111,4.1,2305.0,17787.42,4,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Indiabulls Centrum Park,89,2.6,1487.0,17484.87,3,0,0,12.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Conscient Elevate,80,2.99,1600.0,18687.5,3,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Unitech The World Spa,40,9.25,6000.0,15416.67,9,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, SS L,39,3.0,2450.0,12244.9,4,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Godrej Oasis,85,1.05,950.0,11052.63,2,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Emaar Palm Garden,43,3.0,1935.0,15503.88,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, M3M Crown Phase 1,70,4.0,2000.0,20000.0,4,0,0,3.0,New Property,0,1,0,0,0,Furnished,0.6923076923076923
flat, ATS Marigold,108,4.82,2434.0,19802.79,4,4,0,17.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, ,53,9.0,2650.0,33962.26,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Urban Estate  ,28,3.85,4391.0,8767.93,3,0,0,1.0,New Property,0,0,0,0,0,Furnished,0.5384615384615384
flat, Urban Green,,2.45,1400.0,17500.0,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Orris Carnation Residency,3,2.8,1920.0,14583.33,3,0,0,13.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Sushant Lok-I,53,10.2,3390.0,30088.5,4,0,0,0.0,New Property,0,0,1,0,0,Semi-Furnished,0.5846153846153846
flat, ,37,1.75,900.0,19444.44,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Sobha City,63,4.4,1550.0,28387.1,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Parsvnath Exotica,51,2.8,1900.0,14736.84,5,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, ,2,1.9,1062.0,17890.77,3,0,0,7.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Trehan Luxury Floors,67,3.49,2100.0,16619.05,4,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Bestech Park View Residency,60,4.25,2443.0,17396.64,3,0,0,3.0,New Property,1,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Parsvnath Exotica,63,4.5,1100.0,40909.09,3,0,2,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, BPTP Spacio,33,1.43,900.0,15888.89,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Adani Samsara Vilasa,47,1.4,956.0,14644.35,2,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Mayfield Garden,95,0.7,600.0,11666.67,2,0,0,3.0,New Property,0,0,0,0,0,Furnished,0.23076923076923078
flat, Eldeco Accolade,36,1.05,700.0,15000.0,3,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Ansal API Esencia,9,1.69,1945.0,8688.95,3,0,3,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Phase 2 Laxman Vihar,36,2.05,980.0,20918.37,1,0,0,28.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Adani Samsara,,3.3,1900.0,17368.42,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,,1.19,800.0,14875.0,2,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Flora Avenue 33,63,6.25,2104.0,29705.32,4,0,0,1.0,New Property,0,1,0,0,0,Semi-Furnished,0.5846153846153846
flat, Unitech Uniworld Garden II,106,3.55,2355.0,15074.31,4,0,0,21.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Signature The Roselia,71,2.2,1650.0,13333.33,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Signature Global Park 4 and 5,65,2.55,1261.0,20222.05,2,0,0,11.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Jammu And Kashmir Bank Employees Group Hous,,3.0,2180.0,13761.47,3,0,0,3.0,New Property,0,1,0,0,0,Unfurnished,0.6153846153846154
flat, Krisumi Waterfall Suites II,95,0.63,1124.0,5604.98,2,0,0,10.0,New Property,0,0,0,1,0,Unfurnished,0.3076923076923077
flat, Phase 3 DLF,80,5.03,1605.0,31339.56,4,0,0,30.0,Under Construction,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Cosmos Executive Apartment,106,4.5,2720.0,16544.12,4,0,0,2.0,Old Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Adani Samsara Arya,3,2.5,1550.0,16129.03,3,0,0,26.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Paras Dews,99,3.7,2920.0,12671.23,3,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Trehan One Good Earth,112,1.3,1250.0,10400.0,1,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, M3M Heights,89,4.4,2357.0,18667.8,4,0,0,17.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Omaxe The Nile,111,2.5,2102.0,11893.43,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Sidhartha NCR One,109,15.5,7331.0,21143.09,5,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, M2K Symphony Floors,103,4.25,1948.0,21817.25,3,0,0,19.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Eldeco Fairway Reserve,,3.1,1450.0,21379.31,3,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, Godrej Meridien,69,0.5,505.0,9900.99,2,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Godrej Habitat ,49,5.65,2514.0,22474.14,3,0,0,29.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Vatika Sovereign Park,83,1.75,900.0,19444.44,3,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, ,111,5.0,2440.0,20491.8,3,0,0,30.0,Under Construction,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, GODREJ ZENITH,35,1.98,2197.0,9012.29,3,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Tashee Capital Gateway,,3.85,2061.0,18680.25,3,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Sobha International City,,3.19,1800.0,17722.22,3,0,0,2.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Godrej Vrikshya,83,2.8,1900.0,14736.84,3,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Golf Course Extension Road,89,3.4,2211.0,15377.66,3,4,3,24.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Tulip Lemon,89,2.0,1085.0,18433.18,2,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Godrej Aristocrat,79,2.25,869.0,25891.83,3,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, SS Cendana,70,3.0,1950.0,15384.62,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Puri Diplomatic Residences,66,5.0,2000.0,25000.0,4,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat,  Sohna,65,9.28,3712.0,25000.0,4,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, orchid petals,32,6.1,3805.0,16031.54,3,0,0,24.0,Old Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, BPTP Green Oaks,80,3.4,1230.0,27642.28,3,0,0,24.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, South City 1,84,3.0,2595.0,11560.69,4,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Emaar Palm Garden,106,1.8,1130.0,15929.2,3,0,0,22.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, GODREJ ZENITH,,4.5,1350.0,33333.33,2,0,0,12.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, GODREJ ZENITH,56,2.5,1750.0,14285.71,3,0,0,7.0,New Property,0,0,0,0,0,Furnished,0.38461538461538464
flat, M3M Antalya Hills Phase II,69,4.8,2355.0,20382.17,3,0,0,23.0,Old Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Shree Vardhman Victoria,106,8.67,2500.0,34680.0,5,0,0,18.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Emaar MGF Palm Terraces Select,81,1.07,545.0,19633.03,2,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, M3M Altitude,6,0.52,629.0,8267.09,2,2,1,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Central Park Bignonia Towers,104,4.22,3150.0,13396.83,4,0,0,16.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Conscient Elaira Residences Phase 1,70,3.2,1800.0,17777.78,4,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Antriksh Heights,69,2.4,1300.0,18461.54,3,0,0,7.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Paras Dews,89,1.85,1000.0,18500.0,3,0,0,3.0,New Property,1,0,0,0,0,Unfurnished,0.46153846153846156
flat, Central Park 2,59,5.15,1650.0,31212.12,3,0,0,11.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Gracious Tower,28,2.45,1250.0,19600.0,3,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Smartworld Sky ARC,,2.4,1200.0,20000.0,4,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Elan The Presidential,25,16.0,4550.0,35164.84,5,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Signature Global City 81,52,1.35,950.0,14210.53,2,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Trisara Our Homes 3,106,3.25,1601.0,20299.81,3,0,0,20.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ATS Triumph,82,3.0,2000.0,15000.0,4,0,0,0.0,New Property,0,1,0,0,0,Semi-Furnished,0.5846153846153846
flat, Tulip Ivory,110,4.95,3350.0,14776.12,4,0,0,18.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, ,99,2.1,1997.0,10515.77,3,0,0,8.0,New Property,0,1,0,0,0,Semi-Furnished,0.4307692307692308
flat, Conscient Elevate,106,1.7,1500.0,11333.33,3,0,0,22.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Essel Towers,40,8.5,1600.0,53125.0,8,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Trehan Luxury Floors,92,1.25,1000.0,12500.0,3,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Emaar MGF The Villas,57,3.5,2050.0,17073.17,3,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, ,108,2.05,1600.0,12812.5,3,0,0,15.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Godrej Meridien,,1.55,1030.0,15048.54,2,0,0,4.0,New Property,0,0,0,0,0,Furnished,0.23076923076923078
flat, Vatika India Next,85,3.6,2560.0,14062.5,4,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Indiabulls Enigma,69,2.35,1250.0,18800.0,3,0,0,7.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Phase 1 DLF,23,10.0,3200.0,31250.0,6,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Satya The Legend,68,2.25,1283.0,17537.02,3,0,0,10.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, PAREENA COBAN RESIDENCES,,7.0,2200.0,31818.18,4,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Paras Dews,66,7.0,3460.0,20231.21,5,0,0,11.0,New Property,0,1,1,0,0,Semi-Furnished,0.7384615384615385
flat,  ,84,2.9,2700.0,10740.74,4,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Sare Green Parc,72,3.35,2150.0,15581.4,3,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Tigra,102,4.62,1200.0,38500.0,2,0,0,30.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Experion Heartsong,36,0.87,620.0,14032.26,2,0,0,8.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Suncity Vatsal Valley,66,3.7,1872.0,19764.96,3,0,0,25.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Orris Aster Court Premier,,8.5,2450.0,34693.88,5,6,0,2.0,New Property,0,1,0,0,0,Semi-Furnished,0.6615384615384615
flat, Tulip Violet,62,3.74,2123.0,17616.58,3,0,0,5.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Huda  ,108,4.8,2423.0,19810.15,4,4,0,24.0,Under Construction,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Pareena Micasa,54,11.8,2825.0,41769.91,4,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Phase 3 DLF,84,2.5,1600.0,15625.0,3,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,52,4.25,2000.0,21250.0,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, SS L,110,0.72,1000.0,7200.0,2,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Spaze Privy 72,95,3.5,1000.0,35000.0,3,0,0,14.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
